group_id,click_count,impression_count,conversion_count,date
39038,0,1,0,2025-01-10
4911,1,0,0,2025-01-10
4915,2,0,0,2025-01-10
4987,3,0,0,2025-01-10
5021,1,2,1,2025-01-10
6332,0,1,0,2025-01-10
39005,0,2,0,2025-01-10
3173,3,0,0,2025-01-10
39039,0,1,0,2025-01-10
39064,0,1,0,2025-01-10
39156,0,2,0,2025-01-10
39019,0,3,0,2025-01-10
1094,66,3,0,2025-01-10
52708,0,3,0,2025-01-10
181341,0,11,0,2025-01-10
119143,0,3,0,2025-01-10
1097,0,1,0,2025-01-10
126547,0,1,0,2025-01-10
126538,0,2,0,2025-01-10
1061,5,32,3,2025-01-10
94901,11,1,0,2025-01-10
1112,1,5,0,2025-01-10
1127,2,1,0,2025-01-10
101224,142,10,0,2025-01-10
52740,0,24,0,2025-01-10
1075,2,2,0,2025-01-10
1087,0,5,0,2025-01-10
1095,221,1,0,2025-01-10
101192,2,4,0,2025-01-10
52737,0,12,0,2025-01-10
101225,370,23,0,2025-01-10
161302,1,22,1,2025-01-10
101205,1,8,0,2025-01-10
126555,0,2,0,2025-01-10
4223,3,15,0,2025-01-10
101242,0,6,0,2025-01-10
101250,8,0,0,2025-01-10
1086,0,2,0,2025-01-10
161263,1,2,0,2025-01-10
4256,3,14,0,2025-01-10
4224,1,7,1,2025-01-10
1752,7,0,0,2025-01-10
1065,143,0,0,2025-01-10
94900,16,13,1,2025-01-10
1094,27,80,1,2025-01-10
1127,0,1,0,2025-01-10
1061,2,104,7,2025-01-10
94861,0,1,0,2025-01-10
1095,8,39,0,2025-01-10
101224,3,46,0,2025-01-10
126555,0,1,0,2025-01-10
1055,0,28,0,2025-01-10
1120,2,2,0,2025-01-10
118087,0,1,0,2025-01-10
1086,0,6,0,2025-01-10
101247,0,2,0,2025-01-10
1062,0,21,0,2025-01-10
1112,0,8,0,2025-01-10
101191,0,16,0,2025-01-10
1076,2,1,0,2025-01-10
94901,0,1,0,2025-01-10
101231,0,1,0,2025-01-10
145527,0,1,0,2025-01-10
2013,0,3,0,2025-01-10
1748,0,1,0,2025-01-10
101227,0,2,0,2025-01-10
101192,0,1,0,2025-01-10
1749,0,2,0,2025-01-10
1075,1,28,0,2025-01-10
101225,2,6,0,2025-01-10
101882,0,1,0,2025-01-10
1644,0,2,0,2025-01-10
52737,1,3,0,2025-01-10
52740,0,8,0,2025-01-10
1087,0,3,0,2025-01-10
161320,0,1,0,2025-01-10
101185,0,3,0,2025-01-10
1228,0,6,0,2025-01-10
1650,1,0,0,2025-01-10
1817,0,6,0,2025-01-10
1831,0,2,0,2025-01-10
161318,0,1,0,2025-01-10
101780,0,1,0,2025-01-10
101955,0,1,0,2025-01-10
101240,0,1,0,2025-01-10
101947,0,1,0,2025-01-10
101211,0,2,0,2025-01-10
4223,0,23,0,2025-01-10
4224,0,3,0,2025-01-10
4274,0,2,0,2025-01-10
102278,2,75,0,2025-01-10
1080,0,32,0,2025-01-10
1859,0,6,0,2025-01-10
2109,0,1,0,2025-01-10
2115,0,3,0,2025-01-10
2148,1,5,0,2025-01-10
2134,0,1,0,2025-01-10
1117,0,1,0,2025-01-10
2141,0,1,0,2025-01-10
2164,1,0,0,2025-01-10
1129,0,6,0,2025-01-10
3170,0,3,0,2025-01-10
3220,0,7,0,2025-01-10
3752,1,0,0,2025-01-10
4121,0,1,0,2025-01-10
4217,0,2,0,2025-01-10
4238,0,1,0,2025-01-10
3203,5,2,0,2025-01-10
4257,2,6,0,2025-01-10
3163,0,1,0,2025-01-10
3169,0,31,2,2025-01-10
3195,0,3,0,2025-01-10
3194,0,1,0,2025-01-10
3202,1,6,0,2025-01-10
5021,0,1,0,2025-01-10
4237,0,2,0,2025-01-10
3933,0,1,0,2025-01-10
4248,0,4,0,2025-01-10
4289,0,1,0,2025-01-10
5015,0,1,0,2025-01-10
6332,0,1,0,2025-01-10
4242,0,1,0,2025-01-10
4227,0,1,0,2025-01-10
6382,2,7,1,2025-01-10
4390,0,1,0,2025-01-10
7118,0,1,0,2025-01-10
6390,1,4,0,2025-01-10
6914,0,1,0,2025-01-10
39005,0,6,0,2025-01-10
181341,1,27,0,2025-01-10
52708,5,155,0,2025-01-10
1094,6,127,1,2025-01-10
181320,0,1,0,2025-01-10
126547,0,11,0,2025-01-10
1097,0,1,0,2025-01-10
119143,0,1,0,2025-01-10
144473,0,1,0,2025-01-10
101224,17,108,1,2025-01-10
1061,2,468,5,2025-01-10
94901,0,4,0,2025-01-10
118087,0,6,0,2025-01-10
1112,2,13,0,2025-01-10
1127,0,11,0,2025-01-10
101247,2,8,1,2025-01-10
101227,0,7,0,2025-01-10
1075,3,148,0,2025-01-10
1087,2,20,1,2025-01-10
2014,0,1,0,2025-01-10
52740,5,153,2,2025-01-10
126555,0,10,0,2025-01-10
118819,2,25,0,2025-01-10
118096,0,5,0,2025-01-10
161263,0,9,0,2025-01-10
52737,0,9,0,2025-01-10
101242,0,13,0,2025-01-10
101231,0,8,0,2025-01-10
1086,1,28,0,2025-01-10
1752,0,8,0,2025-01-10
4224,0,6,0,2025-01-10
4256,0,7,0,2025-01-10
118129,2,9,0,2025-01-10
101888,0,1,0,2025-01-10
1853,1,6,0,2025-01-10
101192,0,2,0,2025-01-10
161302,6,95,4,2025-01-10
101225,10,145,0,2025-01-10
101205,0,61,0,2025-01-10
1095,36,169,2,2025-01-10
145527,1,1,1,2025-01-10
101226,0,3,0,2025-01-10
118127,0,2,0,2025-01-10
4223,1,43,0,2025-01-10
1650,0,1,0,2025-01-10
1076,1,35,0,2025-01-10
3205,0,1,0,2025-01-10
102828,0,4,0,2025-01-10
161283,0,17,0,2025-01-10
94900,1,11,0,2025-01-10
118113,0,3,0,2025-01-10
1081,0,12,0,2025-01-10
1062,32,86,1,2025-01-10
4274,0,1,0,2025-01-10
102278,0,246,0,2025-01-10
1065,0,17,0,2025-01-10
94868,0,30,0,2025-01-10
102279,0,62,0,2025-01-10
118850,0,1,0,2025-01-10
1055,2,68,1,2025-01-10
1080,2,38,1,2025-01-10
1096,1,7,0,2025-01-10
103299,1,5,0,2025-01-10
302538,0,4,0,2025-01-10
119098,0,1,0,2025-01-10
118100,0,5,0,2025-01-10
118096,3,25,0,2025-01-10
118067,0,1,0,2025-01-10
118096,33,647,2,2025-01-10
161263,0,1,0,2025-01-10
118129,1,4,0,2025-01-10
101231,0,2,0,2025-01-10
1086,0,4,0,2025-01-10
94900,0,3,0,2025-01-10
1650,0,1,0,2025-01-10
4224,0,2,0,2025-01-10
161283,0,1,0,2025-01-10
1065,0,1,0,2025-01-10
101226,0,1,0,2025-01-10
1094,47,15,0,2025-01-11
52708,4,82,0,2025-01-11
181341,0,2,0,2025-01-11
119143,0,1,0,2025-01-11
181320,0,3,0,2025-01-11
1097,1,3,0,2025-01-11
126547,0,7,0,2025-01-11
126538,0,3,0,2025-01-11
1061,13,95,1,2025-01-11
94901,0,16,0,2025-01-11
1112,1,1,1,2025-01-11
101224,10,123,1,2025-01-11
1075,2,9,0,2025-01-11
101227,0,3,0,2025-01-11
1095,15,2,0,2025-01-11
118087,0,3,0,2025-01-11
52737,3,41,0,2025-01-11
101192,0,2,0,2025-01-11
118819,0,3,0,2025-01-11
101225,0,5,0,2025-01-11
126555,0,1,0,2025-01-11
101205,0,2,0,2025-01-11
4223,0,2,0,2025-01-11
101242,0,4,0,2025-01-11
101231,0,7,0,2025-01-11
101250,0,1,0,2025-01-11
1086,0,8,0,2025-01-11
161263,2,14,0,2025-01-11
101196,0,7,0,2025-01-11
1650,15,5,0,2025-01-11
4256,0,2,0,2025-01-11
1752,5,2,0,2025-01-11
1062,3,17,1,2025-01-11
118129,1,1,0,2025-01-11
102278,41,297,0,2025-01-11
102279,0,13,0,2025-01-11
1848,0,1,0,2025-01-11
118850,0,4,0,2025-01-11
101888,1,2,0,2025-01-11
161283,0,1,0,2025-01-11
93853,0,1,0,2025-01-11
94868,0,3,0,2025-01-11
102828,0,1,0,2025-01-11
1055,0,26,0,2025-01-11
118127,0,1,0,2025-01-11
1076,0,4,0,2025-01-11
2104,0,1,0,2025-01-11
302538,0,1,0,2025-01-11
119098,0,1,0,2025-01-11
1080,0,5,0,2025-01-11
1081,2,2,0,2025-01-11
2129,0,1,0,2025-01-11
1228,0,1,0,2025-01-11
2148,3,11,0,2025-01-11
2174,3,0,0,2025-01-11
2171,0,1,0,2025-01-11
1117,0,11,0,2025-01-11
1096,0,2,0,2025-01-11
1110,0,3,0,2025-01-11
1357,0,5,0,2025-01-11
1753,2,0,0,2025-01-11
2189,1,0,0,2025-01-11
2266,0,1,0,2025-01-11
1108,0,5,0,2025-01-11
1131,0,3,0,2025-01-11
1120,9,3,0,2025-01-11
1135,0,2,0,2025-01-11
1644,7,6,0,2025-01-11
1758,2,0,0,2025-01-11
2130,2,0,0,2025-01-11
2135,0,4,0,2025-01-11
2164,1,1,0,2025-01-11
1057,0,7,0,2025-01-11
2276,0,1,0,2025-01-11
2115,0,3,0,2025-01-11
2141,0,2,0,2025-01-11
2149,4,0,0,2025-01-11
52708,0,2,0,2025-01-11
1094,757,149,1,2025-01-11
181341,3,56,2,2025-01-11
181320,0,2,0,2025-01-11
119143,0,22,0,2025-01-11
1097,1,5,1,2025-01-11
144473,1,1,0,2025-01-11
1061,91,327,20,2025-01-11
94901,2,8,0,2025-01-11
1112,1,9,1,2025-01-11
101224,108,318,4,2025-01-11
1075,21,14,0,2025-01-11
1087,1,19,1,2025-01-11
1095,337,24,0,2025-01-11
118087,0,9,0,2025-01-11
52737,0,2,0,2025-01-11
101192,0,1,0,2025-01-11
101225,52,45,0,2025-01-11
118819,0,5,1,2025-01-11
161302,2,58,0,2025-01-11
101205,0,9,0,2025-01-11
126555,0,1,0,2025-01-11
118096,0,2,0,2025-01-11
118825,1,3,0,2025-01-11
4223,0,1,0,2025-01-11
101242,0,7,0,2025-01-11
101231,0,4,0,2025-01-11
101250,0,3,0,2025-01-11
1086,0,10,0,2025-01-11
161263,4,31,2,2025-01-11
101196,1,2,0,2025-01-11
1650,0,1,0,2025-01-11
1752,2,0,0,2025-01-11
118129,1,1,1,2025-01-11
102828,0,1,0,2025-01-11
2116,1,1,0,2025-01-11
101226,0,1,0,2025-01-11
1062,17,9,0,2025-01-11
94868,0,1,0,2025-01-11
101888,2,1,0,2025-01-11
4224,0,1,0,2025-01-11
102279,1,8,0,2025-01-11
102278,72,123,0,2025-01-11
118127,0,3,0,2025-01-11
118113,0,2,0,2025-01-11
4256,5,14,0,2025-01-11
93853,0,1,0,2025-01-11
161283,0,1,0,2025-01-11
1853,0,1,0,2025-01-11
118067,0,1,0,2025-01-11
101774,12,7,0,2025-01-11
1848,0,2,0,2025-01-11
1055,2,25,0,2025-01-11
118850,0,1,0,2025-01-11
1081,1,1,0,2025-01-11
94900,0,1,0,2025-01-11
2129,0,1,0,2025-01-11
2171,0,1,0,2025-01-11
1080,0,6,0,2025-01-11
1096,0,7,0,2025-01-11
1110,8,6,0,2025-01-11
1117,0,1,0,2025-01-11
1748,0,1,0,2025-01-11
1758,0,1,0,2025-01-11
1831,0,1,0,2025-01-11
1065,2,0,0,2025-01-11
2189,0,1,0,2025-01-11
2282,0,1,0,2025-01-11
2162,0,1,0,2025-01-11
2902,0,2,0,2025-01-11
2115,0,3,0,2025-01-11
1120,20,2,0,2025-01-11
1222,0,2,0,2025-01-11
1644,6,4,0,2025-01-11
2135,0,1,0,2025-01-11
2148,0,6,0,2025-01-11
2149,28,3,0,2025-01-11
2166,1,1,1,2025-01-11
2698,2,3,0,2025-01-11
2185,0,2,0,2025-01-11
1228,0,2,0,2025-01-11
2164,4,0,0,2025-01-11
2174,1,0,0,2025-01-11
1057,1,9,0,2025-01-11
2266,0,3,0,2025-01-11
2276,1,2,0,2025-01-11
1108,1,12,0,2025-01-11
1131,0,3,0,2025-01-11
2704,1,2,0,2025-01-11
1094,13,124,2,2025-01-11
1061,3,88,13,2025-01-11
94861,0,2,0,2025-01-11
1095,11,23,1,2025-01-11
101224,2,150,0,2025-01-11
1055,1,24,0,2025-01-11
181341,0,49,0,2025-01-11
101195,0,1,0,2025-01-11
118087,0,2,0,2025-01-11
1086,0,3,0,2025-01-11
101247,0,2,0,2025-01-11
1062,0,9,0,2025-01-11
1112,0,10,0,2025-01-11
101191,1,13,0,2025-01-11
94901,0,1,0,2025-01-11
101231,0,5,0,2025-01-11
101205,0,4,0,2025-01-11
145519,0,1,0,2025-01-11
1097,0,1,0,2025-01-11
161302,0,3,0,2025-01-11
1096,0,1,0,2025-01-11
1748,0,1,0,2025-01-11
101242,0,1,0,2025-01-11
1752,1,0,0,2025-01-11
101227,0,2,0,2025-01-11
101192,0,1,0,2025-01-11
1075,0,16,0,2025-01-11
94918,0,1,0,2025-01-11
101225,1,4,0,2025-01-11
101888,0,1,0,2025-01-11
52737,1,15,0,2025-01-11
1087,0,4,0,2025-01-11
162056,0,1,0,2025-01-11
101217,0,1,0,2025-01-11
161263,0,1,0,2025-01-11
1228,0,1,0,2025-01-11
101961,0,1,0,2025-01-11
1110,2,2,0,2025-01-11
1831,1,8,0,2025-01-11
101780,0,1,0,2025-01-11
161303,0,3,0,2025-01-11
101240,3,0,0,2025-01-11
4223,1,1,0,2025-01-11
4256,0,1,0,2025-01-11
4274,0,1,0,2025-01-11
102278,1,299,0,2025-01-11
1081,1,0,0,2025-01-11
1080,1,4,0,2025-01-11
2109,0,1,0,2025-01-11
2115,0,4,0,2025-01-11
2148,2,3,0,2025-01-11
2166,0,1,0,2025-01-11
3170,1,0,0,2025-01-11
4217,0,3,0,2025-01-11
3203,1,1,0,2025-01-11
4257,1,0,0,2025-01-11
3163,0,1,0,2025-01-11
3169,0,44,8,2025-01-11
3183,0,1,0,2025-01-11
3202,7,26,2,2025-01-11
3218,0,1,0,2025-01-11
4237,1,3,0,2025-01-11
4248,0,1,0,2025-01-11
5015,0,1,0,2025-01-11
4242,0,2,0,2025-01-11
4249,0,3,0,2025-01-11
4259,2,5,1,2025-01-11
1108,1,14,0,2025-01-11
39038,0,14,0,2025-01-11
1131,1,3,0,2025-01-11
39030,0,2,0,2025-01-11
3239,0,1,0,2025-01-11
3336,0,1,0,2025-01-11
2185,1,2,0,2025-01-11
4270,0,2,0,2025-01-11
6357,0,3,0,2025-01-11
39039,0,1,0,2025-01-11
181341,6,75,2,2025-01-11
52708,5,194,1,2025-01-11
1094,96,360,9,2025-01-11
181320,0,2,0,2025-01-11
126547,0,9,0,2025-01-11
1097,1,7,0,2025-01-11
144473,0,1,0,2025-01-11
101224,25,450,1,2025-01-11
1061,18,660,96,2025-01-11
94901,0,4,0,2025-01-11
118087,1,16,0,2025-01-11
1112,0,29,0,2025-01-11
101227,0,3,0,2025-01-11
1075,3,105,0,2025-01-11
1087,0,17,0,2025-01-11
2014,0,1,0,2025-01-11
118819,0,6,0,2025-01-11
118096,0,4,0,2025-01-11
161263,3,26,1,2025-01-11
52737,0,15,0,2025-01-11
118825,0,5,0,2025-01-11
101196,0,7,0,2025-01-11
101242,1,13,0,2025-01-11
101231,0,13,0,2025-01-11
1086,0,28,0,2025-01-11
1752,4,1,0,2025-01-11
4224,0,2,0,2025-01-11
4256,0,12,0,2025-01-11
118129,0,2,0,2025-01-11
1853,0,1,0,2025-01-11
101192,8,4,0,2025-01-11
161302,3,65,0,2025-01-11
101225,58,198,0,2025-01-11
101205,0,32,0,2025-01-11
1095,83,185,0,2025-01-11
118069,0,3,0,2025-01-11
118127,0,1,0,2025-01-11
4223,2,12,0,2025-01-11
1650,1,0,0,2025-01-11
93853,0,2,0,2025-01-11
118067,0,1,0,2025-01-11
1076,0,7,0,2025-01-11
101774,3,1,0,2025-01-11
102828,0,3,0,2025-01-11
161283,1,8,0,2025-01-11
94900,0,2,0,2025-01-11
118113,0,4,0,2025-01-11
1081,0,2,0,2025-01-11
1848,0,1,0,2025-01-11
1062,134,75,0,2025-01-11
4274,0,1,0,2025-01-11
102278,4,471,0,2025-01-11
1117,0,6,0,2025-01-11
1135,0,7,0,2025-01-11
1748,0,15,0,2025-01-11
1749,0,17,0,2025-01-11
94868,2,9,0,2025-01-11
102279,0,18,0,2025-01-11
118850,0,3,0,2025-01-11
1055,0,22,0,2025-01-11
1080,0,12,0,2025-01-11
1096,0,2,0,2025-01-11
1110,1,34,0,2025-01-11
1131,4,9,0,2025-01-11
1644,5,20,0,2025-01-11
2109,0,1,0,2025-01-11
119098,0,1,0,2025-01-11
1120,1,32,0,2025-01-11
1212,1,25,0,2025-01-11
1222,1,25,0,2025-01-11
1228,0,5,0,2025-01-11
1357,0,8,0,2025-01-11
1057,1,17,0,2025-01-11
1108,2,20,0,2025-01-11
1831,2,4,1,2025-01-11
2104,0,1,0,2025-01-11
118096,0,1,0,2025-01-11
118096,17,383,0,2025-01-11
161263,0,1,0,2025-01-11
4256,0,4,0,2025-01-11
118129,0,2,0,2025-01-11
2116,1,1,0,2025-01-11
101231,0,6,0,2025-01-11
1086,0,2,0,2025-01-11
4224,0,1,0,2025-01-11
1094,34,142,2,2025-01-12
52708,1,81,0,2025-01-12
181341,0,7,0,2025-01-12
145519,0,1,0,2025-01-12
119143,0,4,0,2025-01-12
126547,0,14,0,2025-01-12
126538,0,6,0,2025-01-12
1061,5,57,0,2025-01-12
94901,1,21,0,2025-01-12
1112,2,5,0,2025-01-12
101224,15,281,3,2025-01-12
1087,0,3,0,2025-01-12
1075,2,11,0,2025-01-12
1095,1,29,0,2025-01-12
118087,0,13,0,2025-01-12
101192,0,2,0,2025-01-12
118819,0,1,0,2025-01-12
101225,1,13,0,2025-01-12
101205,0,4,0,2025-01-12
118096,0,4,0,2025-01-12
4223,0,2,0,2025-01-12
101242,1,4,0,2025-01-12
101231,1,7,0,2025-01-12
101250,0,1,0,2025-01-12
1086,0,6,0,2025-01-12
161263,0,9,0,2025-01-12
101196,0,9,0,2025-01-12
1650,0,1,0,2025-01-12
1752,0,2,0,2025-01-12
101774,0,1,0,2025-01-12
118067,0,7,0,2025-01-12
1062,3,24,1,2025-01-12
118129,0,2,0,2025-01-12
102278,9,301,1,2025-01-12
102279,1,24,0,2025-01-12
101888,0,1,0,2025-01-12
161283,0,19,0,2025-01-12
1853,0,1,0,2025-01-12
94868,1,12,1,2025-01-12
2116,0,1,0,2025-01-12
1055,1,36,0,2025-01-12
118113,0,10,0,2025-01-12
119098,0,1,0,2025-01-12
1081,0,7,0,2025-01-12
2129,0,3,0,2025-01-12
1228,1,6,0,2025-01-12
2148,3,29,1,2025-01-12
2166,0,5,0,2025-01-12
1110,1,9,1,2025-01-12
1831,0,1,0,2025-01-12
2109,0,1,0,2025-01-12
1120,0,2,0,2025-01-12
2907,1,3,0,2025-01-12
2807,0,1,0,2025-01-12
3163,0,3,0,2025-01-12
1644,0,1,0,2025-01-12
3195,1,1,0,2025-01-12
3202,2,55,0,2025-01-12
2135,0,2,0,2025-01-12
2164,0,1,0,2025-01-12
2115,0,7,0,2025-01-12
2141,0,3,0,2025-01-12
2149,0,1,0,2025-01-12
3169,0,17,0,2025-01-12
2885,0,1,0,2025-01-12
3170,0,6,0,2025-01-12
3183,0,12,0,2025-01-12
3203,1,19,0,2025-01-12
3218,0,2,0,2025-01-12
3220,0,4,0,2025-01-12
1094,49,138,1,2025-01-12
181341,0,17,0,2025-01-12
119143,0,3,0,2025-01-12
1061,2,32,1,2025-01-12
94901,0,4,0,2025-01-12
1112,0,1,0,2025-01-12
101224,9,134,3,2025-01-12
1075,1,9,1,2025-01-12
1087,0,21,0,2025-01-12
1095,0,5,0,2025-01-12
118087,0,6,0,2025-01-12
101192,0,4,0,2025-01-12
101205,0,25,0,2025-01-12
118825,0,1,0,2025-01-12
101242,0,2,0,2025-01-12
101231,1,8,1,2025-01-12
101250,0,1,0,2025-01-12
1086,0,8,0,2025-01-12
161263,0,6,0,2025-01-12
101196,1,7,0,2025-01-12
1650,0,1,0,2025-01-12
118129,0,1,0,2025-01-12
2116,1,7,1,2025-01-12
1062,0,19,0,2025-01-12
94868,0,2,0,2025-01-12
101888,0,1,0,2025-01-12
102279,2,32,0,2025-01-12
102278,4,198,2,2025-01-12
118127,0,1,0,2025-01-12
4256,0,15,0,2025-01-12
161283,1,4,0,2025-01-12
1853,0,4,0,2025-01-12
118067,0,1,0,2025-01-12
101774,0,1,0,2025-01-12
1055,1,9,0,2025-01-12
2129,0,1,0,2025-01-12
2140,0,1,0,2025-01-12
1110,0,4,0,2025-01-12
1749,0,1,0,2025-01-12
1120,0,1,0,2025-01-12
1644,0,2,0,2025-01-12
3170,0,3,0,2025-01-12
2109,0,3,0,2025-01-12
2148,3,12,0,2025-01-12
2149,0,3,0,2025-01-12
1228,1,4,0,2025-01-12
2807,0,1,0,2025-01-12
3202,1,11,0,2025-01-12
3163,0,4,0,2025-01-12
3169,0,6,0,2025-01-12
3183,0,2,0,2025-01-12
3195,0,1,0,2025-01-12
3203,0,7,0,2025-01-12
181341,1,30,0,2025-01-12
52708,0,142,0,2025-01-12
1094,14,232,1,2025-01-12
126547,0,12,0,2025-01-12
126538,0,2,0,2025-01-12
101224,15,284,3,2025-01-12
1061,1,22,0,2025-01-12
94901,0,2,0,2025-01-12
118087,3,24,1,2025-01-12
1112,0,29,0,2025-01-12
1075,3,37,1,2025-01-12
1087,0,11,0,2025-01-12
118819,0,2,0,2025-01-12
118096,0,8,0,2025-01-12
161263,0,16,0,2025-01-12
118825,0,1,0,2025-01-12
101196,0,15,0,2025-01-12
101242,2,13,0,2025-01-12
101231,0,15,0,2025-01-12
1086,0,24,0,2025-01-12
1752,0,1,0,2025-01-12
4224,0,2,0,2025-01-12
4256,4,44,2,2025-01-12
118129,1,3,1,2025-01-12
101888,0,2,0,2025-01-12
1853,1,4,2,2025-01-12
101192,1,4,0,2025-01-12
101225,3,29,0,2025-01-12
101205,2,37,1,2025-01-12
1095,14,89,0,2025-01-12
118069,0,1,0,2025-01-12
118127,0,2,0,2025-01-12
4223,0,4,0,2025-01-12
101774,0,1,0,2025-01-12
2116,0,1,0,2025-01-12
161283,1,18,0,2025-01-12
118113,0,13,0,2025-01-12
1081,1,5,1,2025-01-12
1062,84,44,0,2025-01-12
4274,0,2,0,2025-01-12
102278,5,410,1,2025-01-12
1749,0,1,0,2025-01-12
94868,3,7,0,2025-01-12
102279,0,13,0,2025-01-12
1753,1,5,0,2025-01-12
1758,0,4,0,2025-01-12
2129,0,5,0,2025-01-12
2164,0,5,0,2025-01-12
1055,1,25,0,2025-01-12
1110,0,9,0,2025-01-12
1644,0,6,0,2025-01-12
2109,0,3,0,2025-01-12
2140,0,3,0,2025-01-12
2148,11,65,2,2025-01-12
2149,1,4,0,2025-01-12
2166,0,10,0,2025-01-12
2174,0,1,0,2025-01-12
1120,0,6,0,2025-01-12
1228,1,8,1,2025-01-12
1831,1,2,0,2025-01-12
2115,3,21,0,2025-01-12
2141,0,3,0,2025-01-12
118100,0,19,0,2025-01-12
118096,7,243,0,2025-01-12
118067,0,14,0,2025-01-12
118096,33,672,1,2025-01-12
161263,0,2,0,2025-01-12
101196,0,2,0,2025-01-12
1752,0,1,0,2025-01-12
4256,6,34,1,2025-01-12
118129,0,2,0,2025-01-12
2116,0,3,0,2025-01-12
101231,0,6,0,2025-01-12
1086,0,6,0,2025-01-12
1853,0,1,0,2025-01-12
4224,0,2,0,2025-01-12
118113,0,4,0,2025-01-12
161283,0,5,0,2025-01-12
1094,293,162,3,2025-01-13
52708,3,85,0,2025-01-13
181341,1,17,0,2025-01-13
119143,0,27,0,2025-01-13
181320,1,17,1,2025-01-13
126547,0,29,0,2025-01-13
1128,0,5,0,2025-01-13
126538,0,12,0,2025-01-13
1061,25,212,3,2025-01-13
94901,2,43,0,2025-01-13
1112,2,21,1,2025-01-13
1127,3,23,1,2025-01-13
101224,131,378,1,2025-01-13
2014,9,7,0,2025-01-13
101247,0,9,0,2025-01-13
1087,2,13,1,2025-01-13
1075,2,95,0,2025-01-13
52740,6,316,0,2025-01-13
101227,0,11,0,2025-01-13
1095,38,67,0,2025-01-13
118087,0,22,0,2025-01-13
52737,2,42,0,2025-01-13
101192,0,1,0,2025-01-13
118819,0,1,0,2025-01-13
161302,8,132,1,2025-01-13
101225,4,71,0,2025-01-13
101205,0,44,0,2025-01-13
118096,0,6,0,2025-01-13
4223,0,14,0,2025-01-13
118825,0,1,0,2025-01-13
101242,0,9,0,2025-01-13
101231,0,22,0,2025-01-13
101250,0,3,0,2025-01-13
1086,0,6,0,2025-01-13
161263,7,62,3,2025-01-13
101196,2,9,0,2025-01-13
1650,0,8,0,2025-01-13
4256,0,2,0,2025-01-13
1752,0,6,0,2025-01-13
101774,0,2,0,2025-01-13
118067,0,1,0,2025-01-13
1062,8,42,1,2025-01-13
118129,2,5,1,2025-01-13
101883,0,6,0,2025-01-13
102278,13,228,0,2025-01-13
118747,0,2,0,2025-01-13
101888,1,3,1,2025-01-13
161283,1,11,0,2025-01-13
1853,0,2,0,2025-01-13
94900,2,35,0,2025-01-13
93853,0,5,0,2025-01-13
94868,0,3,0,2025-01-13
1055,2,50,1,2025-01-13
118127,0,1,0,2025-01-13
118113,0,3,0,2025-01-13
40059,0,4,0,2025-01-13
1076,0,20,0,2025-01-13
4274,0,2,0,2025-01-13
1749,0,3,0,2025-01-13
1859,0,1,0,2025-01-13
2013,0,16,0,2025-01-13
1080,0,13,0,2025-01-13
2129,2,2,0,2025-01-13
1228,0,1,0,2025-01-13
2148,1,10,0,2025-01-13
2166,0,3,0,2025-01-13
1117,0,11,0,2025-01-13
1096,0,3,0,2025-01-13
1110,3,13,0,2025-01-13
1753,2,4,0,2025-01-13
2109,0,1,0,2025-01-13
2812,0,2,0,2025-01-13
1113,0,14,0,2025-01-13
1120,1,11,0,2025-01-13
1135,0,11,0,2025-01-13
3163,1,3,0,2025-01-13
1644,0,2,0,2025-01-13
3195,0,1,0,2025-01-13
3202,5,35,1,2025-01-13
1758,0,5,0,2025-01-13
2130,0,3,0,2025-01-13
2181,0,8,0,2025-01-13
3225,1,1,1,2025-01-13
3330,0,1,0,2025-01-13
3856,0,4,0,2025-01-13
3861,0,5,0,2025-01-13
2411,0,1,0,2025-01-13
2115,0,6,0,2025-01-13
2149,0,2,0,2025-01-13
3169,0,3,0,2025-01-13
2885,0,1,0,2025-01-13
1856,0,11,0,2025-01-13
2910,0,1,0,2025-01-13
3158,0,1,0,2025-01-13
3752,0,7,0,2025-01-13
3183,0,2,0,2025-01-13
3203,2,9,0,2025-01-13
3220,3,6,0,2025-01-13
3228,0,1,0,2025-01-13
2913,0,1,0,2025-01-13
3221,0,2,0,2025-01-13
3320,1,5,1,2025-01-13
3758,1,3,1,2025-01-13
3857,0,1,0,2025-01-13
3860,0,8,0,2025-01-13
181341,3,31,1,2025-01-13
52708,2,87,1,2025-01-13
1094,5,53,1,2025-01-13
181320,0,17,0,2025-01-13
126547,0,27,0,2025-01-13
126538,0,1,0,2025-01-13
1128,0,3,0,2025-01-13
119143,0,4,0,2025-01-13
101224,32,146,0,2025-01-13
1061,5,429,75,2025-01-13
94901,0,8,0,2025-01-13
118087,1,28,1,2025-01-13
1112,3,51,2,2025-01-13
1127,2,15,1,2025-01-13
101247,0,1,0,2025-01-13
101227,1,11,0,2025-01-13
1075,0,54,0,2025-01-13
1087,0,5,0,2025-01-13
52740,1,114,0,2025-01-13
118819,0,2,0,2025-01-13
118096,0,11,0,2025-01-13
161263,6,56,2,2025-01-13
52737,0,5,0,2025-01-13
118825,0,1,0,2025-01-13
101196,0,8,0,2025-01-13
101242,0,19,0,2025-01-13
101231,1,11,0,2025-01-13
1086,0,25,0,2025-01-13
1752,1,5,0,2025-01-13
4256,3,9,1,2025-01-13
118129,0,4,0,2025-01-13
1853,0,2,0,2025-01-13
